"","TimeBodyAccelerationMagnitudeMean","TimeBodyAccelerationMagnitudeStandardDeviation","TimeGravityAccelerationMagnitudeMean","TimeGravityAccelerationMagnitudeStandardDeviation","TimeBodyAccelerationJerkMagnitudeMean","TimeBodyAccelerationJerkMagnitudeStandardDeviation","TimeBodyGyroMagnitudeMean","TimeBodyGyroMagnitudeStandardDeviation","TimeBodyGyroJerkMagnitudeMean","TimeBodyGyroJerkMagnitudeStandardDeviation","FrequencyBodyAccelerationMagnitudeMean","FrequencyBodyAccelerationMagnitudeStandardDeviation","FrequencyBodyBodyAccelerationJerkMagnitudeMean","FrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation","FrequencyBodyBodyGyroMagnitudeMean","FrequencyBodyBodyGyroMagnitudeStandardDeviation","FrequencyBodyBodyGyroJerkMagnitudeMean","FrequencyBodyBodyGyroJerkMagnitudeStandardDeviation","Activity","Subject"
"7096",-0.25388115,-0.44334517,-0.25388115,-0.44334517,-0.43054499,-0.42824528,-0.11911943,-0.27162185,-0.52399609,-0.60057248,-0.45253822,-0.52422246,-0.44389647,-0.41153833,-0.4308038,-0.29527526,-0.60925393,-0.61722503,"WALKING",30
"7097",-0.24737361,-0.41223542,-0.24737361,-0.41223542,-0.41929387,-0.4228225,-0.11138879,-0.31353899,-0.52304132,-0.62099965,-0.40058858,-0.50980484,-0.42550519,-0.42283039,-0.45287197,-0.34159045,-0.62202306,-0.64630448,"WALKING",30
"7098",-0.19119227,-0.39619866,-0.19119227,-0.39619866,-0.35916863,-0.40831188,-0.12126279,-0.36208938,-0.49109128,-0.58769286,-0.36481904,-0.5080082,-0.39243758,-0.43211897,-0.41383951,-0.43581097,-0.60348721,-0.59492873,"WALKING",30
"7099",-0.20444658,-0.42839514,-0.20444658,-0.42839514,-0.36918324,-0.42268333,-0.1295696,-0.26900341,-0.4748773,-0.49553206,-0.36034426,-0.55880656,-0.3759983,-0.49139416,-0.30585339,-0.36934832,-0.51891919,-0.49781654,"WALKING",30
"7100",-0.01174138,0.022856876,-0.01174138,0.022856876,-0.26264621,-0.050978032,-0.29110685,-0.36197474,-0.61613599,-0.64133118,0.08721184,-0.17440099,-0.1019569,0.0039729254,-0.45422808,-0.40956876,-0.65824735,-0.64465255,"WALKING_DOWNSTAIRS",30
"7101",-0.088908779,-0.05277082,-0.088908779,-0.05277082,-0.38994842,-0.24183945,-0.24837863,-0.40952509,-0.65511238,-0.69740179,-0.027974842,-0.21421726,-0.22279557,-0.27104826,-0.54225071,-0.42668312,-0.70690679,-0.70590421,"WALKING_DOWNSTAIRS",30
"7102",-0.17120025,-0.13126385,-0.17120025,-0.13126385,-0.42206787,-0.31033974,-0.017704747,0.039820932,-0.65308522,-0.71118651,-0.13934808,-0.26167754,-0.30207368,-0.32445051,-0.12893993,-0.026714966,-0.71635405,-0.72418508,"WALKING_DOWNSTAIRS",30
"7103",-0.15901933,-0.031689703,-0.15901933,-0.031689703,-0.37416132,-0.11675656,0.0045414733,0.16706825,-0.59291645,-0.68301402,-0.0082479879,-0.19558759,-0.12426856,-0.11294548,-0.21724396,0.19104458,-0.68579342,-0.70148099,"WALKING_DOWNSTAIRS",30
"7104",-0.15658487,-0.079644649,-0.15658487,-0.079644649,-0.37478474,-0.15616999,-0.17838316,-0.16549482,-0.60746031,-0.72228776,-0.070386553,-0.22771101,-0.18631512,-0.12491354,-0.28523603,-0.22823043,-0.71723311,-0.74784443,"WALKING_DOWNSTAIRS",30
"7105",-0.169073,-0.11961142,-0.169073,-0.11961142,-0.42322651,-0.28568235,-0.28076643,-0.40605241,-0.66473429,-0.73521305,-0.097594508,-0.26892179,-0.33863142,-0.22766278,-0.53035121,-0.42824038,-0.7436645,-0.74215766,"WALKING_DOWNSTAIRS",30
"7106",-0.12817537,-0.16159506,-0.12817537,-0.16159506,-0.43644526,-0.28419763,-0.089168751,-0.015764805,-0.64450422,-0.67264977,-0.23132546,-0.25502614,-0.32009098,-0.24343712,-0.38479258,0.02318417,-0.68842093,-0.67530409,"WALKING_DOWNSTAIRS",30
"7107",-0.10662921,-0.17102201,-0.10662921,-0.17102201,-0.43460565,-0.3422725,-0.016318467,-0.056831474,-0.65071613,-0.68588789,-0.24798587,-0.25943814,-0.36629751,-0.31078067,-0.33237418,-0.053051458,-0.67119483,-0.72858507,"WALKING_DOWNSTAIRS",30
"7108",-0.20979435,-0.19394358,-0.20979435,-0.19394358,-0.45693659,-0.29839775,-0.25410929,-0.43132137,-0.69351367,-0.74551029,-0.19128532,-0.32051938,-0.26319074,-0.35080803,-0.56673173,-0.44386681,-0.76690783,-0.73607525,"WALKING_DOWNSTAIRS",30
"7109",-0.19245217,-0.1516799,-0.19245217,-0.1516799,-0.36678253,-0.21034681,-0.26061938,-0.48070239,-0.66368952,-0.7514707,-0.069778063,-0.33346791,-0.14833931,-0.30311586,-0.57866232,-0.50595986,-0.76189188,-0.75387458,"WALKING_DOWNSTAIRS",30
"7110",-0.061494449,0.030683443,-0.061494449,0.030683443,-0.27435021,-0.14893333,-0.31369121,-0.5286289,-0.63321727,-0.76400029,0.02858842,-0.12839461,-0.09067617,-0.23590351,-0.58110173,-0.5734652,-0.75798616,-0.78793867,"WALKING_DOWNSTAIRS",30
"7111",-0.20928841,-0.17334464,-0.20928841,-0.17334464,-0.42647503,-0.36105974,-0.18427872,-0.23628188,-0.6641913,-0.73799447,-0.17118181,-0.30290054,-0.3664434,-0.3582171,-0.4086407,-0.25824561,-0.72154582,-0.78018145,"WALKING_DOWNSTAIRS",30
"7112",-0.10192547,-0.10311666,-0.10192547,-0.10311666,-0.36989383,-0.2820889,-0.18584381,-0.20922247,-0.66764004,-0.7580993,-0.088847313,-0.25058918,-0.26567426,-0.30832759,-0.38613252,-0.23277044,-0.73891835,-0.80353787,"WALKING_DOWNSTAIRS",30
"7113",-0.16322739,-0.1634766,-0.16322739,-0.1634766,-0.4594226,-0.395266,-0.15443275,-0.27310453,-0.6782566,-0.77263981,-0.20967774,-0.26848223,-0.36983237,-0.43143981,-0.46123801,-0.28170344,-0.75385229,-0.81609316,"WALKING_DOWNSTAIRS",30
"7114",-0.18417769,-0.090039814,-0.18417769,-0.090039814,-0.44667986,-0.26159828,-0.11787773,0.019752596,-0.66777785,-0.72667676,-0.12138721,-0.21421897,-0.35071266,-0.16301492,-0.15063587,-0.042797654,-0.7306939,-0.73930223,"WALKING_DOWNSTAIRS",30
"7115",-0.20364383,-0.23169709,-0.20364383,-0.23169709,-0.49380943,-0.27245578,0.014362258,0.21368126,-0.66907762,-0.72942512,-0.20836475,-0.36437474,-0.30984802,-0.23118149,-0.30997852,0.28732678,-0.72012114,-0.76153967,"WALKING_DOWNSTAIRS",30
"7116",-0.20282818,-0.22991569,-0.20282818,-0.22991569,-0.51162788,-0.36675031,-0.052505181,-0.041436091,-0.66470067,-0.74941339,-0.19442999,-0.36999808,-0.36914478,-0.3676097,-0.17400634,-0.11668727,-0.74444404,-0.77326862,"WALKING_DOWNSTAIRS",30
"7117",-0.18848771,-0.10711327,-0.18848771,-0.10711327,-0.4616919,-0.30785398,-0.041339305,-0.20200679,-0.64222173,-0.70559912,-0.1128062,-0.242649,-0.30120263,-0.32071636,-0.41385523,-0.20888526,-0.71228818,-0.71736242,"WALKING_DOWNSTAIRS",30
"7118",-0.14929928,-0.012201095,-0.14929928,-0.012201095,-0.43519296,-0.20679939,-0.089401295,-0.16993195,-0.63746502,-0.6908389,-0.053879015,-0.14308914,-0.20985217,-0.20779385,-0.37610427,-0.18415073,-0.69794097,-0.70294478,"WALKING_DOWNSTAIRS",30
"7119",-0.15933408,-0.10619239,-0.15933408,-0.10619239,-0.41112666,-0.22364429,-0.17513946,-0.3148719,-0.61737898,-0.68966445,-0.060385665,-0.27196153,-0.19161168,-0.26895537,-0.45085223,-0.34453825,-0.66567574,-0.74415562,"WALKING_DOWNSTAIRS",30
"7120",-0.16344798,-0.082717742,-0.16344798,-0.082717742,-0.36709795,-0.17202681,-0.059133241,-0.32293246,-0.55532387,-0.63389558,0.031931914,-0.29707069,-0.088525535,-0.29810438,-0.41625901,-0.37605305,-0.62597465,-0.66972902,"WALKING_DOWNSTAIRS",30
"7121",-0.076258967,0.098424056,-0.076258967,0.098424056,-0.31557215,-0.055060349,-0.14063455,-0.32631897,-0.53487614,-0.57051404,0.092925219,-0.069343606,-0.009592832,-0.1214424,-0.40645297,-0.38736689,-0.56658266,-0.60546714,"WALKING_DOWNSTAIRS",30
"7122",-0.1206144,-0.001669211,-0.1206144,-0.001669211,-0.36412088,-0.098224152,-0.25050024,-0.32391013,-0.58687444,-0.58961423,-0.026109428,-0.14344978,-0.15363546,-0.037749106,-0.39390984,-0.39179741,-0.60797239,-0.59405993,"WALKING_DOWNSTAIRS",30
"7123",-0.22090985,-0.44414889,-0.22090985,-0.44414889,-0.67566147,-0.67807283,-0.079468203,-0.49093333,-0.77557041,-0.8183295,-0.50628496,-0.49785598,-0.65126598,-0.71574747,-0.65549601,-0.48147162,-0.81811061,-0.83116801,"WALKING_UPSTAIRS",30
"7124",-0.22013414,-0.4559405,-0.22013414,-0.4559405,-0.69163714,-0.73334331,-0.085796169,-0.333904,-0.76127049,-0.80806747,-0.52552024,-0.50441894,-0.71035541,-0.76679382,-0.57415624,-0.31113977,-0.80354085,-0.82758705,"WALKING_UPSTAIRS",30
"7125",-0.19575391,-0.40597955,-0.19575391,-0.40597955,-0.69017438,-0.75523389,-0.20482597,-0.27223523,-0.77111581,-0.83478161,-0.54349952,-0.43309992,-0.73959299,-0.7773926,-0.62917504,-0.2135093,-0.8347008,-0.84628341,"WALKING_UPSTAIRS",30
"7126",-0.20550814,-0.42931883,-0.20550814,-0.42931883,-0.67835445,-0.6978802,-0.1087075,0.11317357,-0.77664065,-0.84635284,-0.56280224,-0.45476524,-0.70434327,-0.69063376,-0.33795822,0.17016387,-0.83898132,-0.86745639,"WALKING_UPSTAIRS",30
"7127",-0.22835482,-0.39144268,-0.22835482,-0.39144268,-0.66560661,-0.63993421,-0.081960207,0.10705492,-0.76486722,-0.84187307,-0.46593843,-0.44743736,-0.65981688,-0.61703835,-0.41570331,0.1895184,-0.83487323,-0.86289254,"WALKING_UPSTAIRS",30
"7128",-0.21105197,-0.39588943,-0.21105197,-0.39588943,-0.66200136,-0.63930294,-0.2267437,-0.32259423,-0.76629679,-0.8256829,-0.48849024,-0.44304501,-0.64542414,-0.63300825,-0.52414037,-0.31802688,-0.82443592,-0.83916118,"WALKING_UPSTAIRS",30
"7129",-0.20422972,-0.49788548,-0.20422972,-0.49788548,-0.69081833,-0.68026423,-0.24260934,-0.36495129,-0.78344005,-0.8204123,-0.57637298,-0.53611277,-0.6861993,-0.67309479,-0.58893477,-0.34531115,-0.82140156,-0.83112018,"WALKING_UPSTAIRS",30
"7130",-0.18938364,-0.46065037,-0.18938364,-0.46065037,-0.69894179,-0.63939533,-0.31630163,-0.4632659,-0.79775499,-0.84626648,-0.53262285,-0.50735632,-0.6417274,-0.63746365,-0.61715949,-0.46224195,-0.8521536,-0.84909978,"WALKING_UPSTAIRS",30
"7131",-0.20668993,-0.4268268,-0.20668993,-0.4268268,-0.68589692,-0.66699891,-0.11535338,-0.1848572,-0.77703946,-0.8300824,-0.53301222,-0.46360583,-0.65345592,-0.68641322,-0.50269175,-0.14770716,-0.82721541,-0.84575569,"WALKING_UPSTAIRS",30
"7132",-0.1983759,-0.4645705,-0.1983759,-0.4645705,-0.68581044,-0.71476932,-0.091928467,-0.083199994,-0.76168369,-0.81136578,-0.54651197,-0.50621038,-0.71285933,-0.71669349,-0.55167789,-0.0037076599,-0.81424827,-0.82054087,"WALKING_UPSTAIRS",30
"7133",-0.20325793,-0.49628062,-0.20325793,-0.49628062,-0.69953263,-0.69120704,-0.2760468,-0.20350558,-0.77472455,-0.82487041,-0.59452481,-0.5263269,-0.67417102,-0.71471663,-0.5405566,-0.15731259,-0.83282542,-0.82657019,"WALKING_UPSTAIRS",30
"7134",-0.21483519,-0.48028513,-0.21483519,-0.48028513,-0.70425297,-0.71292649,-0.2873363,-0.24468454,-0.78694191,-0.84266689,-0.56271938,-0.51938827,-0.69796824,-0.73401388,-0.5809385,-0.19498322,-0.84489778,-0.85040725,"WALKING_UPSTAIRS",30
"7135",-0.17356592,-0.40294457,-0.17356592,-0.40294457,-0.65200058,-0.59898094,-0.15433984,-0.41473281,-0.77028923,-0.80923671,-0.47253009,-0.45948358,-0.59022133,-0.61215217,-0.58940213,-0.41048032,-0.80045177,-0.83502328,"WALKING_UPSTAIRS",30
"7136",-0.22978023,-0.36306514,-0.22978023,-0.36306514,-0.65542713,-0.61034844,-0.20417543,-0.34069627,-0.74788593,-0.786745,-0.422658,-0.43043761,-0.57395775,-0.66441726,-0.4669142,-0.37180169,-0.78182931,-0.80843994,"WALKING_UPSTAIRS",30
"7137",-0.20349753,-0.33764597,-0.20349753,-0.33764597,-0.64693859,-0.63357518,-0.29064707,-0.26406778,-0.75144669,-0.7846711,-0.44276046,-0.3879462,-0.61965905,-0.65305459,-0.57917446,-0.21999332,-0.79104335,-0.7910394,"WALKING_UPSTAIRS",30
"7138",-0.14221374,-0.36747393,-0.14221374,-0.36747393,-0.64316566,-0.61519828,-0.10399776,0.1324697,-0.7560778,-0.81257808,-0.43884053,-0.42856802,-0.61261259,-0.62023552,-0.36438642,0.20411006,-0.80939638,-0.82960909,"WALKING_UPSTAIRS",30
"7139",-0.15433711,-0.3778249,-0.15433711,-0.3778249,-0.64078681,-0.58936842,-0.053788709,0.025137582,-0.76718259,-0.85239531,-0.44979218,-0.43706656,-0.57302679,-0.61136968,-0.42823392,0.091279887,-0.83700598,-0.88691846,"WALKING_UPSTAIRS",30
"7140",-0.1996479,-0.40696442,-0.1996479,-0.40696442,-0.6545581,-0.64908361,-0.21524826,-0.41469704,-0.77230217,-0.83001781,-0.50531333,-0.44997605,-0.6387918,-0.66168515,-0.53593534,-0.4371931,-0.83349335,-0.83712353,"WALKING_UPSTAIRS",30
"7141",-0.20823635,-0.38405812,-0.20823635,-0.38405812,-0.65730346,-0.66286021,-0.20133054,-0.31205383,-0.73846581,-0.79758379,-0.45544329,-0.44262769,-0.65248652,-0.67736296,-0.55404311,-0.2911091,-0.81563774,-0.78924864,"WALKING_UPSTAIRS",30
"7142",-0.13890647,-0.4476687,-0.13890647,-0.4476687,-0.63264308,-0.6318461,-0.12095505,-0.079389939,-0.72798324,-0.81159532,-0.50538683,-0.50299359,-0.62406758,-0.64364577,-0.47439792,-0.02417694,-0.81139,-0.8249179,"WALKING_UPSTAIRS",30
"7143",-0.15894453,-0.4651905,-0.15894453,-0.4651905,-0.63078858,-0.66125175,-0.029477296,-0.15969306,-0.72742281,-0.79728332,-0.50441743,-0.52686742,-0.65067327,-0.67648251,-0.50930288,-0.11317628,-0.79077414,-0.8205659,"WALKING_UPSTAIRS",30
"7144",-0.13340116,-0.38409873,-0.13340116,-0.38409873,-0.62855831,-0.64397624,-0.15479252,-0.37136545,-0.73000985,-0.76949452,-0.46562457,-0.43794319,-0.63161001,-0.66197812,-0.55472626,-0.36880603,-0.78198096,-0.76951585,"WALKING_UPSTAIRS",30
"7145",-0.15964503,-0.32467995,-0.15964503,-0.32467995,-0.65042251,-0.63450058,-0.17721663,-0.2797517,-0.74770614,-0.73600665,-0.41160256,-0.38504338,-0.63417865,-0.63630554,-0.47970163,-0.28168229,-0.76336246,-0.72118539,"WALKING_UPSTAIRS",30
"7146",-0.24924156,-0.37054995,-0.24924156,-0.37054995,-0.69170892,-0.67576233,-0.24555405,-0.28988249,-0.77484357,-0.75271117,-0.48017125,-0.41406363,-0.67587779,-0.67662353,-0.50166679,-0.28491031,-0.769894,-0.74822095,"WALKING_UPSTAIRS",30
"7147",-0.11439962,-0.15253178,-0.11439962,-0.15253178,-0.41648252,-0.32764373,-0.20995955,-0.33302889,-0.61314262,-0.59433117,-0.18244426,-0.26775279,-0.3227192,-0.33829204,-0.43702389,-0.378131,-0.62908641,-0.57936612,"WALKING_DOWNSTAIRS",30
"7148",-0.1000624,-0.12065017,-0.1000624,-0.12065017,-0.35842399,-0.30589759,-0.26004306,-0.3584939,-0.59001213,-0.5892198,-0.13538999,-0.24903962,-0.26977481,-0.35936226,-0.40152203,-0.43880649,-0.60533595,-0.5965912,"WALKING_DOWNSTAIRS",30
"7149",-0.10903862,-0.1126121,-0.10903862,-0.1126121,-0.32932915,-0.22822551,-0.075108431,0.088196301,-0.5794859,-0.58477525,-0.07379593,-0.27311253,-0.22350218,-0.23951041,-0.2350634,0.094947745,-0.59924052,-0.59473143,"WALKING_DOWNSTAIRS",30
"7150",-0.21140641,-0.23389676,-0.21140641,-0.23389676,-0.42628872,-0.25443633,-0.10620118,0.068064809,-0.63287574,-0.59630327,-0.17901832,-0.38556591,-0.27771062,-0.23052321,-0.29955053,0.096850589,-0.62647583,-0.586517,"WALKING_DOWNSTAIRS",30
"7151",-0.21268084,-0.33107336,-0.21268084,-0.33107336,-0.50654318,-0.40740638,-0.26879875,-0.44933194,-0.68904307,-0.72112857,-0.29855118,-0.45377693,-0.33362019,-0.51848512,-0.54102986,-0.48310536,-0.71967832,-0.7427081,"WALKING_DOWNSTAIRS",30
"7152",-0.19299777,-0.296171,-0.19299777,-0.296171,-0.50731421,-0.40054239,-0.29403557,-0.39029525,-0.69041193,-0.70688409,-0.21723879,-0.45421512,-0.31687178,-0.53091465,-0.45910739,-0.44779767,-0.70617701,-0.72845755,"WALKING_DOWNSTAIRS",30
"7153",-0.20348249,-0.15866082,-0.20348249,-0.15866082,-0.48174748,-0.18779611,-0.13349518,0.044429549,-0.6613735,-0.61675658,-0.12318322,-0.31000196,-0.22048349,-0.1533057,-0.27211169,0.053786805,-0.65365999,-0.59840495,"WALKING_DOWNSTAIRS",30
"7154",-0.082187827,0.12776361,-0.082187827,0.12776361,-0.33647843,0.0208953,0.022029942,-0.079164057,-0.60789272,-0.53731432,0.1083916,-0.037040344,-0.0046971823,0.046544691,-0.32061572,-0.088606178,-0.58811206,-0.50780763,"WALKING_DOWNSTAIRS",30
"7155",-0.060074008,0.030859389,-0.060074008,0.030859389,-0.29570562,-0.090252698,-0.16121007,-0.46315457,-0.59064411,-0.58091366,0.055811024,-0.14349162,-0.099168497,-0.08474203,-0.52209854,-0.51481658,-0.63246912,-0.54892386,"WALKING_DOWNSTAIRS",30
"7156",-0.087439333,-0.17944042,-0.087439333,-0.17944042,-0.34558541,-0.27872542,-0.21689079,-0.49546278,-0.57936814,-0.64502864,-0.10993098,-0.34881122,-0.2008234,-0.39642166,-0.49872868,-0.58103695,-0.6520823,-0.66063176,"WALKING_DOWNSTAIRS",30
"7157",-0.074091219,-0.040941797,-0.074091219,-0.040941797,-0.31152382,-0.24470593,-0.19431314,-0.48472935,-0.5227852,-0.58567506,0.043306716,-0.24102198,-0.16022435,-0.37419706,-0.4458679,-0.6084653,-0.57664071,-0.62763608,"WALKING_DOWNSTAIRS",30
"7158",-0.2437407,-0.46143888,-0.2437407,-0.46143888,-0.7073327,-0.69396024,-0.22892044,-0.44814474,-0.78555161,-0.8343494,-0.52662893,-0.51114949,-0.68870606,-0.70059715,-0.62263706,-0.43966814,-0.83889645,-0.83970164,"WALKING_UPSTAIRS",30
"7159",-0.24933124,-0.43334753,-0.24933124,-0.43334753,-0.72299989,-0.70570173,-0.29150437,-0.36522392,-0.79642601,-0.79838731,-0.51210294,-0.48107805,-0.69473075,-0.72129767,-0.58482364,-0.34739063,-0.80760526,-0.80043432,"WALKING_UPSTAIRS",30
"7160",-0.25207429,-0.46920233,-0.25207429,-0.46920233,-0.7371532,-0.68884999,-0.33173278,-0.4070514,-0.80701502,-0.81213949,-0.58608606,-0.49557228,-0.67638865,-0.70457701,-0.62892585,-0.38349242,-0.8173629,-0.81822598,"WALKING_UPSTAIRS",30
"7161",-0.29764599,-0.5565932,-0.29764599,-0.5565932,-0.74244861,-0.71982801,-0.38241169,-0.52551901,-0.82691853,-0.86442819,-0.62040958,-0.59256285,-0.68152048,-0.77903419,-0.68706964,-0.5131219,-0.85642243,-0.88559575,"WALKING_UPSTAIRS",30
"7162",-0.24411927,-0.48313086,-0.24411927,-0.48313086,-0.71249867,-0.72924335,-0.092137585,-0.077890151,-0.79029164,-0.83858845,-0.57579748,-0.51741016,-0.71373194,-0.75117495,-0.47464497,-0.022169322,-0.83654241,-0.85249253,"WALKING_UPSTAIRS",30
"7163",-0.2252913,-0.49888396,-0.2252913,-0.49888396,-0.69147924,-0.71244461,-0.019399172,-0.11731515,-0.76090182,-0.84547515,-0.58158514,-0.53512546,-0.69359609,-0.7395582,-0.50464275,-0.061317098,-0.84273966,-0.85996058,"WALKING_UPSTAIRS",30
"7164",-0.20880659,-0.44508128,-0.20880659,-0.44508128,-0.66350353,-0.64648393,-0.1812203,-0.40303607,-0.76007136,-0.84150308,-0.50952619,-0.49760767,-0.62041551,-0.68450451,-0.60662975,-0.38744922,-0.83280067,-0.86523127,"WALKING_UPSTAIRS",30
"7165",-0.16514047,-0.36279775,-0.16514047,-0.36279775,-0.66723948,-0.62325267,-0.26345991,-0.42055236,-0.76167486,-0.81798831,-0.41925252,-0.43171138,-0.61095122,-0.6412594,-0.62727891,-0.40160833,-0.8100651,-0.84208383,"WALKING_UPSTAIRS",30
"7166",-0.15907501,-0.3857306,-0.15907501,-0.3857306,-0.65776959,-0.65985209,-0.20054139,-0.15206628,-0.75915129,-0.8039246,-0.49746684,-0.42614344,-0.65977392,-0.66103777,-0.49295195,-0.10954399,-0.80996688,-0.80956749,"WALKING_UPSTAIRS",30
"7167",-0.17640348,-0.39977514,-0.17640348,-0.39977514,-0.64515849,-0.65082979,-0.077324221,-0.11810411,-0.73967701,-0.77892251,-0.44142903,-0.47025336,-0.6231844,-0.68981341,-0.41531768,-0.096902559,-0.77056822,-0.80599812,"WALKING_UPSTAIRS",30
"7168",-0.19625829,-0.39950453,-0.19625829,-0.39950453,-0.65640928,-0.52259441,-0.19245448,-0.3405571,-0.75059851,-0.76816866,-0.43854428,-0.47146271,-0.5024494,-0.55233842,-0.51205484,-0.34790566,-0.76672907,-0.78631459,"WALKING_UPSTAIRS",30
"7169",-0.85956018,-0.81029478,-0.85956018,-0.81029478,-0.95191274,-0.94031333,-0.88546839,-0.89389815,-0.96079535,-0.96580904,-0.87277275,-0.81073202,-0.93949789,-0.94016549,-0.91627747,-0.89739695,-0.96413623,-0.97031346,"STANDING",30
"7170",-0.84888923,-0.82122869,-0.84888923,-0.82122869,-0.94937597,-0.84840439,-0.88396432,-0.86090385,-0.95827614,-0.9408526,-0.86533669,-0.82692004,-0.85061595,-0.84503046,-0.90675612,-0.85749694,-0.95182803,-0.93212755,"STANDING",30
"7171",-0.87463491,-0.78814966,-0.87463491,-0.78814966,-0.95171182,-0.84804937,-0.9146398,-0.86902683,-0.96475124,-0.93998564,-0.84090624,-0.79507529,-0.84348855,-0.85356361,-0.88625537,-0.87958362,-0.9454646,-0.9369867,"STANDING",30
"7172",-0.97307305,-0.96454538,-0.97307305,-0.96454538,-0.98364441,-0.97548491,-0.95828057,-0.96085735,-0.98800015,-0.98220925,-0.96889742,-0.96639334,-0.97226553,-0.97931114,-0.96524409,-0.9642931,-0.98493009,-0.97970232,"STANDING",30
"7173",-0.97930276,-0.97395412,-0.97930276,-0.97395412,-0.98451586,-0.98629616,-0.95680031,-0.91837131,-0.99010902,-0.97991787,-0.97343784,-0.97722718,-0.98608109,-0.9850029,-0.9510461,-0.91370247,-0.98327943,-0.97686473,"STANDING",30
"7174",-0.96528476,-0.9523332,-0.96528476,-0.9523332,-0.98131555,-0.9811854,-0.93864523,-0.89630451,-0.98104216,-0.97530867,-0.96571047,-0.95177831,-0.97910844,-0.9830931,-0.93866775,-0.89022772,-0.98028635,-0.97087742,"STANDING",30
"7175",-0.9299225,-0.89324274,-0.9299225,-0.89324274,-0.96996371,-0.96173481,-0.84716079,-0.71796994,-0.96198029,-0.95519971,-0.92480986,-0.89380692,-0.96309926,-0.95848748,-0.85019487,-0.69666288,-0.96755704,-0.94489026,"STANDING",30
"7176",-0.91377358,-0.89367562,-0.91377358,-0.89367562,-0.95992449,-0.96272437,-0.78420517,-0.73956634,-0.95589236,-0.95595221,-0.91879688,-0.89670908,-0.96208669,-0.96209762,-0.83550909,-0.72945365,-0.96334315,-0.94999668,"STANDING",30
"7177",-0.9385768,-0.92560275,-0.9385768,-0.92560275,-0.96866072,-0.9772631,-0.85617307,-0.83476469,-0.97185609,-0.97658617,-0.93476254,-0.93103741,-0.97511698,-0.97914815,-0.91637711,-0.82059511,-0.97606616,-0.97856217,"STANDING",30
"7178",-0.9683896,-0.95228296,-0.9683896,-0.95228296,-0.98283852,-0.9852859,-0.93366789,-0.91237697,-0.98450125,-0.98787308,-0.96258613,-0.95308314,-0.98477639,-0.98449056,-0.92783098,-0.91691935,-0.98807635,-0.9880091,"STANDING",30
"7179",-0.98075431,-0.98632088,-0.98075431,-0.98632088,-0.9929983,-0.99279161,-0.97117747,-0.96588612,-0.9920939,-0.9929986,-0.98718439,-0.98681191,-0.99190486,-0.99282524,-0.97109872,-0.96793213,-0.9929584,-0.99314305,"STANDING",30
"7180",-0.98061074,-0.97679943,-0.98061074,-0.97679943,-0.98918546,-0.97582517,-0.97022493,-0.94191518,-0.98700767,-0.97351128,-0.98031126,-0.97718169,-0.97617381,-0.97384707,-0.95904582,-0.94110634,-0.97898713,-0.96867395,"STANDING",30
"7181",-0.97871313,-0.97480828,-0.97871313,-0.97480828,-0.98655479,-0.97595746,-0.95851965,-0.94307965,-0.98422082,-0.97370725,-0.97695328,-0.97627825,-0.97502331,-0.97587847,-0.95856323,-0.94292236,-0.97876548,-0.96926631,"STANDING",30
"7182",-0.98287656,-0.98336368,-0.98287656,-0.98336368,-0.9889413,-0.9910811,-0.96197969,-0.96848569,-0.99010131,-0.99187672,-0.98324349,-0.9849658,-0.99083939,-0.99000042,-0.98076213,-0.96642773,-0.99175265,-0.99223342,"STANDING",30
"7183",-0.98531093,-0.98609038,-0.98531093,-0.98609038,-0.9887373,-0.99156189,-0.96730695,-0.96717427,-0.9918402,-0.9940159,-0.98592394,-0.98732332,-0.99015757,-0.99253345,-0.98005074,-0.96501784,-0.99346015,-0.99493375,"STANDING",30
"7184",-0.93627003,-0.9071637,-0.93627003,-0.9071637,-0.96569714,-0.95193854,-0.86713972,-0.81920719,-0.96346477,-0.94369532,-0.91903229,-0.91410149,-0.95429586,-0.94749688,-0.85916159,-0.82449207,-0.94390991,-0.94688968,"STANDING",30
"7185",-0.95957387,-0.96063277,-0.95957387,-0.96063277,-0.97384385,-0.96534138,-0.92180936,-0.91755267,-0.97319916,-0.96432381,-0.96001988,-0.96600653,-0.96608944,-0.96288575,-0.91448231,-0.93441048,-0.96838515,-0.96140913,"STANDING",30
"7186",-0.91209636,-0.85523777,-0.91209636,-0.85523777,-0.94316157,-0.9232894,-0.84952858,-0.78021746,-0.93636235,-0.91912024,-0.87968908,-0.86420912,-0.92790341,-0.91628065,-0.84995704,-0.77638088,-0.93588265,-0.90586157,"STANDING",30
"7187",-0.91463788,-0.85419796,-0.91463788,-0.85419796,-0.95474004,-0.92048745,-0.87084658,-0.76735662,-0.94959584,-0.91471404,-0.88001202,-0.86271927,-0.9288999,-0.90921547,-0.82306024,-0.77204954,-0.93800551,-0.89607475,"STANDING",30
"7188",-0.97149897,-0.97271729,-0.97149897,-0.97271729,-0.98732249,-0.98508151,-0.95956463,-0.95191147,-0.98942445,-0.99180954,-0.9765766,-0.97355338,-0.98421609,-0.98496131,-0.9669527,-0.95073671,-0.9922073,-0.991383,"STANDING",30
